Unnamed: 0,higher_seed,higher_seed_num,higher_record,lower_seed,lower_seed_num,lower_record,T1_OffRating,T2_OffRating,T1_tempo,T2_tempo,T1_fgEff,T2_fgEff,T1_ftRate,T2_ftRate,T1_wab,T2_wab,T1_talent,T2_talent,T1_sos,T2_sos,T1_Threepg,T2_Threepg,T1_FTPG,T2_FTPG,T1_PDiffPG,T2_PDiffPG,T1_OffRank,T2_OffRank,T1_DefRank,T2_DefRank,offRankDiff,defRankDiff,talentDiff,sosDiff,Seed_Diff
0,Arizona,4,0.6470588235294118,Omaha,15,0.6470588235294118,122.5,111.0,69.9,67.7,52.8785679729076,53.4908700322234,36.5747460087083,36.358754027927,5.4,-6.5,66.268,0.2,44.259,13.045,6.823529411764706,8.25,17.441176470588236,15.5,9.294117647058824,1.78125,12.0,96.0,33.0,252.0,-84.0,-219.0,66.068,31.214,-11
0,Arizona,4,0.6470588235294118,Wofford,15,0.5588235294117647,122.5,113.6,69.9,64.0,52.8785679729076,53.2791327913279,36.5747460087083,31.0569105691057,5.4,-9.7,66.268,0.2,44.259,12.682,6.823529411764706,9.5,17.441176470588236,11.96875,9.294117647058824,2.75,12.0,67.0,33.0,231.0,-55.0,-198.0,66.068,31.576999999999998,-11
0,Arizona,4,0.6470588235294118,Norfolk St.,16,0.7058823529411765,122.5,107.1,69.9,66.3,52.8785679729076,52.3974581166956,36.5747460087083,38.9948006932409,5.4,-5.3,66.268,7.466,44.259,12.001,6.823529411764706,4.838709677419355,17.441176470588236,16.387096774193548,9.294117647058824,3.870967741935484,12.0,168.0,33.0,217.0,-156.0,-184.0,58.802,32.258,-12
0,Arizona,4,0.6470588235294118,SIUE,16,0.6666666666666666,122.5,101.9,69.9,65.8,52.8785679729076,48.9488636363636,36.5747460087083,33.0681818181818,5.4,-7.8,66.268,7.282,44.259,8.164,6.823529411764706,7.233333333333333,17.441176470588236,13.166666666666666,9.294117647058824,2.6333333333333333,12.0,255.0,33.0,160.0,-243.0,-127.0,58.986000000000004,36.095,-12
0,Arizona,4,0.6470588235294118,American,16,0.6470588235294118,122.5,102.1,69.9,63.5,52.8785679729076,51.8044237485448,36.5747460087083,29.4528521536671,5.4,-8.3,66.268,0.2,44.259,8.755,6.823529411764706,8.4375,17.441176470588236,12.0,9.294117647058824,-0.46875,12.0,252.0,33.0,205.0,-240.0,-172.0,66.068,35.504,-12
0,Arizona,4,0.6470588235294118,Mount St. Mary's,16,0.6470588235294118,122.5,100.1,69.9,67.4,52.8785679729076,51.0331702011963,36.5747460087083,31.0494834148994,5.4,-8.2,66.268,0.853,44.259,8.934,6.823529411764706,7.96969696969697,17.441176470588236,12.636363636363637,9.294117647058824,-0.5151515151515151,12.0,292.0,33.0,176.0,-280.0,-143.0,65.415,35.325,-12
0,Arizona,4,0.6470588235294118,Alabama St.,16,0.5588235294117647,122.5,101.4,69.9,67.7,52.8785679729076,47.0559845559846,36.5747460087083,29.8745173745174,5.4,-10.2,66.268,4.049,44.259,11.608,6.823529411764706,8.848484848484848,17.441176470588236,13.090909090909092,9.294117647058824,-0.30303030303030304,12.0,270.0,33.0,256.0,-258.0,-223.0,62.219,32.650999999999996,-12
0,Arizona,4,0.6470588235294118,Saint Francis,16,0.4848484848484848,122.5,99.7,69.9,66.9,52.8785679729076,51.5643447461629,36.5747460087083,23.8488783943329,5.4,-12.2,66.268,0.2,44.259,12.764,6.823529411764706,7.9,17.441176470588236,9.766666666666667,9.294117647058824,-5.466666666666667,12.0,299.0,33.0,293.0,-287.0,-260.0,66.068,31.495,-12
0,Memphis,5,0.8529411764705882,Clemson,5,0.8181818181818182,113.1,118.7,70.8,64.2,53.6404160475483,53.6317135549872,39.4254581475978,28.1841432225064,4.9,4.9,53.401,51.614,23.012,26.367,7.470588235294118,8.454545454545455,16.441176470588236,12.787878787878787,6.911764705882353,10.666666666666666,72.0,24.0,40.0,16.0,48.0,24.0,1.7870000000000061,-3.3550000000000004,0
0,Memphis,5,0.8529411764705882,Michigan,5,0.7352941176470589,113.1,116.0,70.8,69.4,53.6404160475483,54.4972208185953,39.4254581475978,34.967155128853,4.9,6.2,53.401,57.267,23.012,37.294,7.470588235294118,8.264705882352942,16.441176470588236,14.823529411764707,6.911764705882353,7.029411764705882,72.0,47.0,40.0,14.0,25.0,26.0,-3.8659999999999997,-14.281999999999996,0
0,Memphis,5,0.8529411764705882,Oregon,5,0.7272727272727273,113.1,116.6,70.8,67.6,53.6404160475483,52.2480620155039,39.4254581475978,33.3850129198966,4.9,5.3,53.401,60.009,23.012,35.999,7.470588235294118,7.696969696969697,16.441176470588236,14.93939393939394,6.911764705882353,5.2727272727272725,72.0,39.0,40.0,31.0,33.0,9.0,-6.607999999999997,-12.987000000000002,0
0,Memphis,5,0.8529411764705882,BYU,6,0.7272727272727273,113.1,123.0,70.8,67.2,53.6404160475483,57.1827411167513,39.4254581475978,30.1522842639594,4.9,4.8,53.401,35.971,23.012,35.191,7.470588235294118,10.696969696969697,16.441176470588236,12.696969696969697,6.911764705882353,10.090909090909092,72.0,11.0,40.0,68.0,61.0,-28.0,17.430000000000007,-12.179000000000002,-1
0,Memphis,5,0.8529411764705882,Mississippi,6,0.6666666666666666,113.1,117.8,70.8,68.0,53.6404160475483,51.084215834594,39.4254581475978,35.6026222894604,4.9,4.8,53.401,56.397,23.012,41.324,7.470588235294118,8.242424242424242,16.441176470588236,15.787878787878787,6.911764705882353,5.454545454545454,72.0,31.0,40.0,25.0,41.0,15.0,-2.995999999999995,-18.311999999999998,-1
0,Memphis,5,0.8529411764705882,Missouri,6,0.6666666666666666,113.1,125.3,70.8,68.2,53.6404160475483,56.1974789915966,39.4254581475978,46.8487394957983,4.9,3.0,53.401,66.184,23.012,36.393,7.470588235294118,8.848484848484848,16.441176470588236,19.606060606060606,6.911764705882353,10.606060606060606,72.0,5.0,40.0,73.0,67.0,-33.0,-12.782999999999994,-13.381,-1
